DevEUI,Status,Atividade,Porta
0080e1150059ab24,Fora da NLT,Não ativo, desconhecida
0080e1150059ab28,Na NLT,Não ativo, desconhecida
0080e1150059ab2a,Fora da NLT,Não ativo, desconhecida
0080e1150059ab2b,Na NLT,Não ativo, desconhecida
0080e1150059ab2e,Na NLT,Não ativo, desconhecida
0080e1150059ab2f,Na NLT,Não ativo, desconhecida
0080e1150059ab30,Na NLT,Não ativo, desconhecida
0080e1150059ab31,Na NLT,Não ativo, desconhecida
0080e1150059ab34,Na NLT,Não ativo, desconhecida
0080e1150059ab35,Na NLT,Não ativo, desconhecida
0080e1150059ab36,Na NLT,Não ativo, desconhecida
0080e1150059ab39,Na NLT,Não ativo, desconhecida
0080e1150059ab3b,Na NLT,Não ativo, desconhecida
0080e1150059ab3f,Na NLT,Não ativo, desconhecida
0080e1150059ab40,Fora da NLT,Não ativo, desconhecida
0080e1150059ab41,Fora da NLT,Não ativo, desconhecida
0080e1150059ab4a,Na NLT,Não ativo, desconhecida
0080e1150059ab4c,Na NLT,Não ativo, desconhecida
0080e1150059ab4d,Na NLT,Não ativo, desconhecida
0080e1150059ab50,Na NLT,Ativo,127
0080e1150059ab51,Na NLT,Não ativo, desconhecida
0080e1150059ab52,Na NLT,Não ativo, desconhecida
0080e1150059ab53,Fora da NLT,Não ativo, desconhecida
0080e1150059ab57,Na NLT,Não ativo, desconhecida
0080e1150059ab58,Na NLT,Ativo,8
0080e1150059ab59,Na NLT,Não ativo, desconhecida
0080e1150059ab5a,Na NLT,Não ativo, desconhecida
0080e1150059ab5b,Na NLT,Não ativo, desconhecida
0080e1150059ab5e,Na NLT,Não ativo, desconhecida
0080e1150059ab5f,Na NLT,Não ativo, desconhecida
0080e1150059ab61,Na NLT,Não ativo, desconhecida
0080e1150059ab62,Na NLT,Não ativo, desconhecida
0080e1150059ab64,Na NLT,Ativo, desconhecida
0080e1150059ab67,Na NLT,Não ativo, desconhecida
0080e1150059ab68,Na NLT,Não ativo, desconhecida
0080e1150059ab69,Na NLT,Não ativo, desconhecida
0080e1150059ab6b,Na NLT,Não ativo, desconhecida
0080e1150059ab6c,Na NLT,Não ativo, desconhecida
0080e1150059ab6d,Na NLT,Não ativo, desconhecida
0080e1150059ab6f,Na NLT,Não ativo, desconhecida
0080e1150059ab71,Na NLT,Não ativo, desconhecida
0080e1150059ab73,Na NLT,Não ativo, desconhecida
0080e1150059ab78,Fora da NLT,Não ativo, desconhecida
0080e1150059ab79,Fora da NLT,Não ativo, desconhecida
0080e1150059ab7c,Na NLT,Não ativo, desconhecida
0080e1150059ab7d,Na NLT,Não ativo, desconhecida
0080e1150059ab80,Fora da NLT,Não ativo, desconhecida
0080e1150059ab81,Na NLT,Ativo,8
0080e1150059ab83,Na NLT,Não ativo, desconhecida
0080e1150059ab84,Na NLT,Não ativo, desconhecida
0080e1150059ab85,Fora da NLT,Não ativo, desconhecida
0080e1150059ab89,Fora da NLT,Não ativo, desconhecida
0080e1150059ab8a,Na NLT,Não ativo, desconhecida
0080e1150059ab8b,Na NLT,Não ativo, desconhecida
0080e1150059ab8d,Na NLT,Não ativo, desconhecida
0080e1150059ab8e,Na NLT,Não ativo, desconhecida
0080e1150059ab8f,Na NLT,Não ativo, desconhecida
0080e1150059ab90,Na NLT,Não ativo, desconhecida
0080e1150059ab91,Na NLT,Não ativo, desconhecida
0080e1150059ab93,Na NLT,Não ativo, desconhecida
0080e1150059ab94,Na NLT,Não ativo, desconhecida
0080e1150059ab95,Na NLT,Não ativo, desconhecida
0080e1150059ab96,Na NLT,Não ativo, desconhecida
0080e1150059ab97,Na NLT,Não ativo, desconhecida
0080e1150059ab99,Na NLT,Ativo,8
0080e1150059ab9a,Na NLT,Ativo, desconhecida
0080e1150059ab9c,Na NLT,Não ativo,127
0080e1150059ab9d,Na NLT,Não ativo, desconhecida
0080e1150059ab9f,Na NLT,Não ativo, desconhecida
0080e1150059aba0,Na NLT,Não ativo, desconhecida
0080e1150059aba1,Na NLT,Não ativo, desconhecida
0080e1150059aba2,Na NLT,Não ativo, desconhecida
0080e1150059aba3,Na NLT,Não ativo, desconhecida
0080e1150059aba5,Na NLT,Não ativo, desconhecida
0080e1150059aba6,Na NLT,Não ativo, desconhecida
0080e1150059aba7,Na NLT,Não ativo, desconhecida
0080e1150059aba9,Fora da NLT,Não ativo, desconhecida
0080e1150059abab,Na NLT,Não ativo, desconhecida
0080e1150059abac,Na NLT,Não ativo, desconhecida
0080e1150059abad,Na NLT,Não ativo, desconhecida
0080e1150059abae,Na NLT,Não ativo, desconhecida
0080e1150059abaf,Na NLT,Não ativo, desconhecida
0080e1150059abb0,Na NLT,Não ativo, desconhecida
0080e1150059abb1,Na NLT,Não ativo, desconhecida
0080e1150059abb2,Na NLT,Não ativo, desconhecida
0080e1150059abb3,Na NLT,Não ativo, desconhecida
0080e1150059abb4,Na NLT,Não ativo, desconhecida
0080e1150059abb5,Na NLT,Não ativo, desconhecida
0080e1150059abb6,Na NLT,Não ativo, desconhecida
0080e1150059abb7,Na NLT,Não ativo, desconhecida
0080e1150059abb8,Na NLT,Não ativo, desconhecida
0080e1150059abb9,Na NLT,Não ativo, desconhecida
0080e1150059abba,Na NLT,Não ativo, desconhecida
0080e1150059abbb,Na NLT,Não ativo, desconhecida
0080e1150059abbd,Na NLT,Não ativo, desconhecida
0080e1150059abc0,Na NLT,Ativo,8
0080e1150059abc4,Na NLT,Não ativo, desconhecida
0080e1150059abc7,Na NLT,Não ativo, desconhecida
0080e1150059abcc,Na NLT,Não ativo, desconhecida
0080e1150059abce,Na NLT,Não ativo, desconhecida
0080e1150059abd1,Na NLT,Não ativo, desconhecida
0080e1150059abd2,Na NLT,Não ativo, desconhecida
0080e1150059abd4,Na NLT,Não ativo, desconhecida
0080e1150059abd5,Na NLT,Não ativo, desconhecida
0080e1150059abd6,Na NLT,Não ativo, desconhecida
0080e1150059abd7,Na NLT,Não ativo, desconhecida
0080e1150059abdb,Na NLT,Não ativo, desconhecida
0080e1150059abdc,Na NLT,Não ativo, desconhecida
0080e1150059abdd,Na NLT,Não ativo, desconhecida
0080e1150059abe1,Na NLT,Não ativo, desconhecida
0080e1150059abe3,Na NLT,Não ativo, desconhecida
0080e1150059abe7,Na NLT,Não ativo, desconhecida
0080e1150059abe8,Na NLT,Não ativo, desconhecida
0080e1150059abea,Na NLT,Não ativo, desconhecida
0080e1150059abeb,Na NLT,Não ativo, desconhecida
0080e1150059abed,Na NLT,Não ativo, desconhecida
0080e1150059abee,Na NLT,Não ativo, desconhecida
0080e1150059abef,Na NLT,Não ativo, desconhecida
0080e1150059abf2,Na NLT,Não ativo, desconhecida
0080e1150059abf3,Na NLT,Não ativo, desconhecida
0080e1150059abf6,Na NLT,Não ativo, desconhecida
0080e1150059abf7,Na NLT,Não ativo, desconhecida
0080e1150059abf8,Na NLT,Não ativo, desconhecida
0080e1150059abf9,Na NLT,Não ativo, desconhecida
0080e1150059abfa,Na NLT,Não ativo, desconhecida
0080e1150059abfb,Na NLT,Não ativo, desconhecida
0080e1150059abff,Na NLT,Não ativo, desconhecida
0080e1150059ac00,Na NLT,Não ativo, desconhecida
0080e1150059ac04,Na NLT,Não ativo, desconhecida
0080e1150059ac0b,Na NLT,Não ativo, desconhecida
0080e1150059ac0d,Na NLT,Não ativo, desconhecida
0080e1150059ac0e,Na NLT,Não ativo, desconhecida
0080e1150059ac0f,Na NLT,Não ativo, desconhecida
0080e1150059ac12,Na NLT,Não ativo, desconhecida
0080e1150059ac13,Na NLT,Não ativo, desconhecida
0080e1150059ac14,Na NLT,Não ativo, desconhecida
0080e1150059ac16,Na NLT,Não ativo, desconhecida
0080e1150059ac1a,Fora da NLT,Não ativo, desconhecida
0080e1150059ac21,Fora da NLT,Não ativo, desconhecida
0080e1150059ac22,Fora da NLT,Não ativo, desconhecida
0080e1150059ac23,Na NLT,Não ativo, desconhecida
0080e1150059ac24,Na NLT,Não ativo, desconhecida
0080e1150059ac27,Fora da NLT,Não ativo, desconhecida
0080e1150059ac29,Fora da NLT,Não ativo, desconhecida
0080e1150059ac2a,Na NLT,Não ativo, desconhecida
0080e1150059ac2f,Fora da NLT,Não ativo, desconhecida
0080e1150059ac36,Na NLT,Não ativo, desconhecida
0080e1150059ac38,Na NLT,Ativo,8
0080e1150059ac3b,Fora da NLT,Não ativo, desconhecida
0080e1150059ac3f,Na NLT,Não ativo, desconhecida
0080e1150059ac43,Fora da NLT,Não ativo, desconhecida
0080e1150059ac44,Na NLT,Não ativo, desconhecida
0080e1150059ac48,Fora da NLT,Não ativo, desconhecida
0080e1150059ac49,Na NLT,Não ativo, desconhecida
0080e1150059ac4f,Na NLT,Ativo,127
0080e1150059ac50,Na NLT,Não ativo, desconhecida
0080e1150059ac5b,Na NLT,Ativo, desconhecida
0080e1150059ac5c,Na NLT,Não ativo, desconhecida
0080e1150059ac5d,Na NLT,Não ativo, desconhecida
0080e1150059ac5e,Na NLT,Não ativo, desconhecida
0080e1150059ac5f,Na NLT,Não ativo, desconhecida
0080e1150059ac60,Na NLT,Não ativo, desconhecida
0080e1150059ac61,Na NLT,Não ativo, desconhecida
0080e1150059ac62,Na NLT,Não ativo, desconhecida
0080e1150059ac64,Na NLT,Não ativo, desconhecida
0080e1150059ac65,Na NLT,Não ativo, desconhecida
0080e1150059ac66,Na NLT,Não ativo, desconhecida
0080e1150059ac67,Na NLT,Não ativo, desconhecida
0080e1150059ac6a,Fora da NLT,Não ativo, desconhecida
0080e1150059ac6b,Na NLT,Ativo,8
0080e1150059ac6c,Na NLT,Não ativo, desconhecida
0080e1150059ac6d,Na NLT,Não ativo, desconhecida
0080e1150059ac6e,Na NLT,Não ativo, desconhecida
0080e1150059ac6f,Na NLT,Não ativo, desconhecida
0080e1150059ac80,Na NLT,Não ativo, desconhecida
0080e1150059ac83,Na NLT,Não ativo, desconhecida
0080e1150059ac8a,Na NLT,Não ativo, desconhecida
0080e1150059aca0,Na NLT,Não ativo, desconhecida
0080e1150059aca7,Na NLT,Não ativo, desconhecida
0080e1150059acac,Fora da NLT,Não ativo, desconhecida
0080e1150059acae,Fora da NLT,Não ativo, desconhecida
0080e1150059acb0,Fora da NLT,Não ativo, desconhecida
0080e1150059acb1,Fora da NLT,Não ativo, desconhecida
0080e1150059acb2,Na NLT,Não ativo, desconhecida
0080e1150059acb3,Na NLT,Não ativo, desconhecida
0080e1150059acb4,Na NLT,Ativo, desconhecida
0080e1150059acb5,Na NLT,Não ativo, desconhecida
0080e1150059acb6,Na NLT,Não ativo, desconhecida
0080e1150059acb7,Na NLT,Não ativo, desconhecida
0080e1150059acb8,Na NLT,Não ativo,8
0080e1150059acb9,Na NLT,Não ativo, desconhecida
0080e1150059acba,Na NLT,Não ativo, desconhecida
0080e1150059acbb,Na NLT,Não ativo, desconhecida
0080e1150059acbd,Fora da NLT,Não ativo, desconhecida
0080e1150059acbe,Na NLT,Não ativo, desconhecida
0080e1150059acbf,Fora da NLT,Não ativo, desconhecida
0080e1150059acc0,Fora da NLT,Não ativo, desconhecida
0080e1150059acc3,Fora da NLT,Não ativo, desconhecida
0080e1150059acc4,Fora da NLT,Não ativo, desconhecida
0080e1150059acc5,Na NLT,Não ativo, desconhecida
0080e1150059acc6,Na NLT,Não ativo, desconhecida
0080e1150059acc7,Na NLT,Não ativo, desconhecida
0080e1150059acc9,Na NLT,Não ativo, desconhecida
0080e1150059acca,Na NLT,Não ativo, desconhecida
0080e1150059accc,Na NLT,Não ativo, desconhecida
0080e1150059accd,Na NLT,Não ativo, desconhecida
0080e1150059acce,Na NLT,Não ativo, desconhecida
0080e1150059accf,Na NLT,Não ativo, desconhecida
0080e1150059acd0,Na NLT,Não ativo, desconhecida
0080e1150059acd7,Na NLT,Não ativo, desconhecida
0080e1150059acd9,Na NLT,Não ativo, desconhecida
0080e1150059acde,Na NLT,Não ativo, desconhecida
0080e1150059acdf,Na NLT,Não ativo, desconhecida
0080e1150059ad19,Na NLT,Não ativo, desconhecida
0080e1150059ad20,Na NLT,Não ativo, desconhecida
0080e1150059ad25,Na NLT,Não ativo, desconhecida
0080e1150059ad28,Na NLT,Não ativo, desconhecida
0080e1150059ad2d,Na NLT,Ativo,8
0080e1150059ad33,Fora da NLT,Não ativo, desconhecida
0080e1150059ad40,Fora da NLT,Não ativo, desconhecida
0080e1150059ad41,Na NLT,Ativo,8
0080e1150059ad46,Na NLT,Não ativo, desconhecida
0080e1150059ad47,Na NLT,Não ativo, desconhecida
0080e1150059ad48,Na NLT,Não ativo, desconhecida
0080e1150059ad54,Na NLT,Não ativo, desconhecida
0080e1150059ad55,Na NLT,Não ativo, desconhecida
0080e1150059ad56,Na NLT,Não ativo, desconhecida
0080e1150059ad57,Fora da NLT,Não ativo, desconhecida
0080e1150059ad59,Na NLT,Não ativo, desconhecida
0080e1150059ad5a,Fora da NLT,Não ativo, desconhecida
0080e1150059ad5b,Na NLT,Não ativo, desconhecida
0080e1150059ad5c,Na NLT,Não ativo, desconhecida
0080e1150059ad5d,Na NLT,Não ativo, desconhecida
0080e1150059ad61,Na NLT,Não ativo, desconhecida
0080e1150059ad62,Na NLT,Não ativo, desconhecida
0080e1150059ad63,Na NLT,Não ativo, desconhecida
0080e1150059ad65,Na NLT,Não ativo, desconhecida
0080e1150059ad66,Na NLT,Não ativo, desconhecida
0080e1150059ad68,Na NLT,Não ativo, desconhecida
0080e1150059ad69,Na NLT,Não ativo, desconhecida
0080e1150059ad6a,Na NLT,Não ativo, desconhecida
0080e1150059ad6b,Fora da NLT,Não ativo, desconhecida
0080e1150059ad6d,Na NLT,Não ativo, desconhecida
0080e1150059ad6e,Na NLT,Não ativo, desconhecida
0080e1150059ad6f,Na NLT,Não ativo, desconhecida
0080e1150059ad70,Na NLT,Não ativo, desconhecida
0080e1150059ad71,Na NLT,Não ativo, desconhecida
0080e1150059ad76,Na NLT,Não ativo, desconhecida
0080e1150059ad77,Na NLT,Não ativo, desconhecida
0080e1150059ad78,Na NLT,Não ativo, desconhecida
0080e1150059ad83,Na NLT,Não ativo, desconhecida
0080e1150059ad88,Na NLT,Não ativo, desconhecida
0080e1150059ad8d,Na NLT,Não ativo, desconhecida
0080e1150059ad90,Na NLT,Não ativo, desconhecida
0080e1150059ad91,Na NLT,Não ativo, desconhecida
0080e1150059ad94,Na NLT,Não ativo, desconhecida
0080e1150059ad9c,Na NLT,Não ativo, desconhecida
0080e1150059ad9d,Na NLT,Não ativo, desconhecida
0080e1150059ada0,Na NLT,Não ativo, desconhecida
0080e1150059ada2,Na NLT,Não ativo, desconhecida
0080e1150059ada3,Na NLT,Não ativo, desconhecida
0080e1150059ada4,Na NLT,Não ativo, desconhecida
0080e1150059ada6,Na NLT,Não ativo, desconhecida
0080e1150059ada7,Na NLT,Não ativo, desconhecida
0080e1150059ada9,Na NLT,Não ativo, desconhecida
0080e1150059adab,Na NLT,Não ativo, desconhecida
0080e1150059adac,Na NLT,Não ativo, desconhecida
0080e1150059adad,Na NLT,Não ativo, desconhecida
0080e1150059adae,Na NLT,Não ativo, desconhecida
0080e1150059adb2,Na NLT,Não ativo, desconhecida
0080e1150059adb3,Na NLT,Não ativo, desconhecida
0080e1150059adb4,Na NLT,Não ativo, desconhecida
0080e1150059adb5,Na NLT,Não ativo, desconhecida
0080e1150059adb9,Na NLT,Ativo,0
0080e1150059adba,Na NLT,Não ativo, desconhecida
0080e1150059adc0,Na NLT,Ativo,8
0080e1150059adc4,Na NLT,Não ativo, desconhecida
0080e1150059adc7,Fora da NLT,Não ativo, desconhecida
0080e1150059adc8,Na NLT,Não ativo,0
0080e1150059adcd,Fora da NLT,Não ativo, desconhecida
0080e1150059adce,Fora da NLT,Não ativo, desconhecida
0080e1150059add4,Na NLT,Não ativo, desconhecida
0080e1150059add5,Na NLT,Não ativo, desconhecida
0080e1150059addb,Na NLT,Não ativo, desconhecida
0080e1150059addc,Na NLT,Não ativo, desconhecida
0080e1150059addd,Na NLT,Não ativo, desconhecida
0080e1150059ade1,Na NLT,Não ativo, desconhecida
0080e1150059ade6,Na NLT,Ativo,8
0080e1150059ade7,Na NLT,Ativo,8
0080e1150059adeb,Na NLT,Não ativo, desconhecida
0080e1150059adec,Na NLT,Não ativo, desconhecida
0080e1150059aded,Na NLT,Ativo,8
0080e1150059adf0,Fora da NLT,Não ativo, desconhecida
0080e1150059adf1,Fora da NLT,Não ativo, desconhecida
0080e1150059adf4,Na NLT,Não ativo, desconhecida
0080e1150059adf7,Na NLT,Não ativo, desconhecida
0080e1150059adfb,Na NLT,Não ativo, desconhecida
0080e1150059adfc,Na NLT,Ativo, desconhecida
0080e1150059adfd,Na NLT,Não ativo, desconhecida
0080e1150059ae00,Na NLT,Não ativo, desconhecida
0080e1150059ae01,Na NLT,Não ativo, desconhecida
0080e1150059ae06,Na NLT,Não ativo, desconhecida
0080e1150059ae07,Na NLT,Não ativo, desconhecida
0080e1150059ae08,Na NLT,Não ativo, desconhecida
0080e1150059ae0b,Na NLT,Não ativo, desconhecida
0080e1150059ae0c,Fora da NLT,Não ativo, desconhecida
0080e1150059ae0f,Na NLT,Não ativo, desconhecida
0080e1150059ae10,Na NLT,Não ativo, desconhecida
0080e1150059ae13,Na NLT,Não ativo, desconhecida
0080e1150059ae15,Na NLT,Não ativo, desconhecida
0080e1150059ae16,Na NLT,Não ativo, desconhecida
0080e1150059ae18,Na NLT,Não ativo, desconhecida
0080e1150059ae19,Na NLT,Não ativo, desconhecida
0080e1150059ae1b,Na NLT,Não ativo, desconhecida
0080e1150059ae1c,Na NLT,Não ativo, desconhecida
0080e1150059ae1d,Na NLT,Ativo,8
0080e1150059ae1e,Na NLT,Não ativo, desconhecida
0080e1150059ae1f,Fora da NLT,Não ativo, desconhecida
0080e1150059ae22,Na NLT,Não ativo, desconhecida
0080e1150059ae23,Na NLT,Ativo,8
0080e1150059ae24,Na NLT,Não ativo, desconhecida
0080e1150059ae25,Fora da NLT,Não ativo, desconhecida
0080e1150059ae2a,Fora da NLT,Não ativo, desconhecida
0080e1150059ae2b,Na NLT,Não ativo, desconhecida
0080e1150059ae2c,Na NLT,Ativo,0
0080e1150059ae2d,Na NLT,Ativo,8
0080e1150059ae30,Na NLT,Ativo,8
0080e1150059ae31,Na NLT,Não ativo, desconhecida
0080e1150059ae32,Na NLT,Não ativo, desconhecida
0080e1150059ae37,Na NLT,Não ativo, desconhecida
0080e1150059ae38,Na NLT,Ativo,8
0080e1150059ae39,Na NLT,Não ativo, desconhecida
0080e1150059ae3a,Na NLT,Não ativo, desconhecida
0080e1150059ae3d,Na NLT,Não ativo, desconhecida
0080e1150059ae3e,Na NLT,Não ativo, desconhecida
0080e1150059ae3f,Na NLT,Não ativo, desconhecida
0080e1150059ae40,Na NLT,Não ativo, desconhecida
0080e1150059ae41,Na NLT,Não ativo, desconhecida
0080e1150059ae43,Na NLT,Não ativo, desconhecida
0080e1150059ae44,Na NLT,Não ativo, desconhecida
0080e1150059ae45,Na NLT,Não ativo, desconhecida
0080e1150059ae46,Na NLT,Ativo,8
0080e1150059ae4b,Na NLT,Ativo,127
0080e1150059ae4c,Na NLT,Não ativo, desconhecida
0080e1150059ae4d,Na NLT,Não ativo, desconhecida
0080e1150059ae4e,Na NLT,Não ativo, desconhecida
0080e1150059ae52,Na NLT,Não ativo, desconhecida
0080e1150059ae53,Na NLT,Não ativo, desconhecida
0080e1150059ae57,Na NLT,Ativo,8
0080e1150059ae58,Na NLT,Não ativo, desconhecida
0080e1150059ae5b,Na NLT,Não ativo, desconhecida
0080e1150059ae5c,Na NLT,Não ativo, desconhecida
0080e1150059ae5d,Na NLT,Não ativo, desconhecida
0080e1150059ae5e,Na NLT,Não ativo, desconhecida
0080e1150059ae60,Na NLT,Não ativo, desconhecida
0080e1150059ae61,Na NLT,Ativo,8
0080e1150059ae62,Na NLT,Não ativo, desconhecida
0080e1150059ae63,Na NLT,Não ativo, desconhecida
0080e1150059ae64,Na NLT,Não ativo, desconhecida
0080e1150059ae65,Na NLT,Não ativo, desconhecida
0080e1150059ae67,Na NLT,Não ativo, desconhecida
0080e1150059ae68,Na NLT,Não ativo, desconhecida
0080e1150059ae6a,Na NLT,Não ativo, desconhecida
0080e1150059ae6b,Na NLT,Não ativo, desconhecida
0080e1150059ae6c,Na NLT,Não ativo, desconhecida
0080e1150059ae6d,Na NLT,Não ativo, desconhecida
0080e1150059ae6e,Na NLT,Não ativo, desconhecida
0080e1150059ae6f,Na NLT,Não ativo, desconhecida
0080e1150059ae70,Fora da NLT,Não ativo, desconhecida
0080e1150059ae71,Na NLT,Não ativo, desconhecida
0080e1150059ae72,Na NLT,Não ativo, desconhecida
0080e1150059ae73,Na NLT,Não ativo, desconhecida
0080e1150059ae74,Na NLT,Não ativo, desconhecida
0080e1150059ae75,Na NLT,Não ativo, desconhecida
0080e1150059ae76,Na NLT,Não ativo, desconhecida
0080e1150059ae77,Na NLT,Não ativo, desconhecida
0080e1150059ae7b,Fora da NLT,Não ativo, desconhecida
0080e1150059ae7f,Na NLT,Não ativo, desconhecida
0080e1150059ae81,Na NLT,Não ativo, desconhecida
0080e1150059ae82,Na NLT,Não ativo, desconhecida
0080e1150059ae86,Na NLT,Não ativo, desconhecida
0080e1150059ae91,Na NLT,Não ativo, desconhecida
0080e1150059ae92,Na NLT,Não ativo, desconhecida
0080e1150059ae93,Na NLT,Não ativo, desconhecida
0080e1150059ae94,Na NLT,Não ativo, desconhecida
0080e1150059ae95,Na NLT,Não ativo, desconhecida
0080e1150059ae97,Na NLT,Ativo,8
0080e1150059ae98,Na NLT,Não ativo, desconhecida
0080e1150059ae99,Na NLT,Não ativo, desconhecida
0080e1150059ae9a,Na NLT,Não ativo, desconhecida
0080e1150059ae9c,Na NLT,Não ativo, desconhecida
0080e1150059ae9d,Na NLT,Não ativo, desconhecida
0080e1150059ae9e,Na NLT,Não ativo, desconhecida
0080e1150059ae9f,Na NLT,Não ativo, desconhecida
0080e1150059aea0,Na NLT,Não ativo, desconhecida
0080e1150059aea2,Na NLT,Não ativo, desconhecida
0080e1150059aea6,Na NLT,Não ativo, desconhecida
0080e1150059aea9,Fora da NLT,Não ativo, desconhecida
0080e1150059aead,Na NLT,Ativo,8
0080e1150059aeaf,Na NLT,Não ativo, desconhecida
0080e1150059aeb2,Fora da NLT,Não ativo, desconhecida
0080e1150059aeb4,Na NLT,Não ativo, desconhecida
0080e1150059aeb7,Na NLT,Não ativo, desconhecida
0080e1150059aeb8,Na NLT,Não ativo, desconhecida
0080e1150059aebb,Na NLT,Ativo,8
0080e1150059aebc,Na NLT,Não ativo, desconhecida
0080e1150059aebe,Na NLT,Não ativo, desconhecida
0080e1150059aebf,Na NLT,Não ativo, desconhecida
0080e1150059aec0,Na NLT,Não ativo, desconhecida
0080e1150059aec1,Na NLT,Não ativo, desconhecida
0080e1150059aec4,Na NLT,Não ativo, desconhecida
0080e1150059aec6,Na NLT,Não ativo, desconhecida
0080e1150059aec7,Na NLT,Não ativo,8
0080e1150059aecb,Na NLT,Não ativo, desconhecida
0080e1150059aecc,Na NLT,Não ativo, desconhecida
0080e1150059aece,Na NLT,Não ativo, desconhecida
0080e1150059aed2,Na NLT,Ativo,8
0080e1150059aed3,Na NLT,Não ativo, desconhecida
0080e1150059aed4,Na NLT,Não ativo, desconhecida
0080e1150059aed5,Na NLT,Não ativo, desconhecida
0080e1150059aed8,Fora da NLT,Não ativo, desconhecida
0080e1150059aedf,Na NLT,Não ativo, desconhecida
0080e1150059aee2,Fora da NLT,Não ativo, desconhecida
0080e1150059aee3,Na NLT,Não ativo, desconhecida
0080e1150059aee4,Na NLT,Não ativo, desconhecida
0080e1150059aee5,Na NLT,Não ativo, desconhecida
0080e1150059aeed,Fora da NLT,Não ativo, desconhecida
0080e1150059aef8,Fora da NLT,Não ativo, desconhecida
0080e1150059aefd,Na NLT,Não ativo, desconhecida
0080e1150059aeff,Na NLT,Não ativo, desconhecida
0080e1150059af01,Na NLT,Não ativo, desconhecida
0080e1150059af02,Na NLT,Não ativo, desconhecida
0080e1150059af03,Na NLT,Não ativo, desconhecida
0080e1150059af04,Na NLT,Não ativo, desconhecida
0080e1150059af05,Na NLT,Não ativo, desconhecida
